title,description,location,start,end,url,uid,category,last_modified,created,source_ics,source_page
Buzz Runners,"All are welcome, no matter your pace! Whether you're a speedy sprinter, steady jogger, or happy walker, this is the perfect way to get outside, meet new friends, and kick off your evening right.

 

Join us for a relaxed 5K run/walk, then stick around for good vibes, cold drinks, and $1 off pints after the run!",Beach Buzz 12700 Gulf Beach Highway,2025-11-13T23:30:00+00:00,2025-11-14T00:30:00+00:00,https://business.perdidochamber.com/events/details/buzz-runners-11-13-2025-39495,e.2644.39495,,,,https://business.perdidochamber.com/events/ical/buzz-runners-11-13-2025-39495.ics,https://business.perdidochamber.com/events/details/buzz-runners-11-13-2025-39495?calendarMonth=2025-11-01
Music Bingo at Perdido Key Sports Bar,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",Perdido Key Sports Bar & Restaurant,2025-11-14T01:00:00+00:00,2025-11-14T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-13-2025-39348,e.2644.39348,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-perdido-key-sports-bar-11-13-2025-39348.ics,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-13-2025-39348?calendarMonth=2025-11-01
Women Mean Business: LeadHER Lunch Series,"Women Mean Business: LeadHER Lunch Series

The Perdido Key Area Chamber of Commerce is proud to present a new event series, the Women Mean Business: LeadHER Lunch Series   a quarterly luncheon designed to connect, inspire, and empower women in business. This ""power hour"" style event is your opportunity to network with other professionals and hear from dynamic local leaders who are making an impact in our community. Event doors will open for 11:00AM and Secretary Griffin will begin speaking at 11:30AM. 



Meet Our Speaker - Secretary Melanie S. Griffin, Secretary of the Florida Department of Business and Professional Regulation

Melanie S. Griffin, Esq. is the Secretary of the Florida Department of Business and Professional Regulation, is a Florida State University triple-graduate with a degree in Finance, MBA, and JD. She spent fifteen years practicing corporate law, during five of which she was an Equity Shareholder and the Tampa Office Managing Partner. Currently, she is the Secretary of the Florida Department of Business and Professional Regulation where she was appointed by Governor Ron DeSantis to lead Florida's regulation of more than 1.7 million licensees across more than 30 fields of industry.



Secretary Griffin brings a wealth of business and legal knowledge to the role, with more than 15 years of experience as an attorney handling commercial litigation, employment law, contracts, real estate and more. She is deeply invested in the Tampa and Tallahassee communities, currently serving as a member of the Florida State University Student Affairs Development Council as well as the College of Business Board of Governors, College of Law Board of Visitors, and even previously serving as a member of the Tampa Bay Area Regional Transit Authority.



Grab a friend or colleague, bring your business cards, and join us for this exciting and uplifting luncheon. You won't want to miss the chance to hear from our area's inspiring women leaders while making meaningful connections with others who are just as passionate about growth and leadership as you are. Seats are limited, get your tickets now and be part of something powerful!



Lunch Menu: Heirloom Tomato Pasta with Chicken and Crostini & Dessert 



For more information on available sponsorships, click here!





About the Women Mean Business Committee

The Women Mean Business Committee brings together women in the Perdido area to empower, support, and uplift one another through meaningful connection, collaboration, and community involvement. Our mission is to empower women by sharing professional experiences, building lasting business relationships, and supporting women-focused philanthropic efforts. Each quarter, WMB tries to host a variety of events designed to foster connection and personal growth while keeping things fun, fresh, and meaningful. Events typically range from structured networking to relaxed social gatherings, with something for everyone!

 





All sales are final and non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling your booth space if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.",Grand Lagoon Yacht Club,2025-11-14T17:00:00+00:00,2025-11-14T19:00:00+00:00,https://business.perdidochamber.com/events/details/women-mean-business-leadher-lunch-series-39067,e.2644.39067,,,,https://business.perdidochamber.com/events/ical/women-mean-business-leadher-lunch-series-39067.ics,https://business.perdidochamber.com/events/details/women-mean-business-leadher-lunch-series-39067?calendarMonth=2025-11-01
Music Bingo at Lillian's Pizza,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-18T01:00:00+00:00,2025-11-18T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-17-2025-39370,e.2644.39370,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-lillian-s-pizza-11-17-2025-39370.ics,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-17-2025-39370?calendarMonth=2025-11-01
Team Trivia at Perdido Key Sports Bar,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",2025-11-19T01:00:00+00:00,2025-11-19T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-18-2025-39128,e.2644.39128,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-perdido-key-sports-bar-11-18-2025-39128.ics,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-18-2025-39128?calendarMonth=2025-11-01
Business Development Committee,"The Business Development Committee works in partnership with our local leadership, public entities, and nonprofits to support the community as a whole. This group advocates for the vitality of the local business, focuses on preserving the quality of life, and campaigns for safety on the Key in order to promote community development and provide an environment where business can thrive.



Chair - Allen Bizzell - Holiday Harbor Marina & Sunset Grille

Staff contact:  Tammy Thurow","PKACC 15500 Perdido Key Dr. Pensacola, FL 32507",2025-11-19T14:30:00+00:00,2025-11-19T15:30:00+00:00,https://business.perdidochamber.com/events/details/business-development-committee-11-19-2025-34280,e.2644.34280,,,,https://business.perdidochamber.com/events/ical/business-development-committee-11-19-2025-34280.ics,https://business.perdidochamber.com/events/details/business-development-committee-11-19-2025-34280?calendarMonth=2025-11-01
November Business After Hours 2025,"The Perdido Key Area Chamber of Commerce invites all members and future members to our monthly Business After Hours, a fantastic perk of Chamber membership and a great way to build connections in the community!

This energetic networking event is held from 5:00 PM to 7:00 PM at a different host location each month, providing the perfect opportunity to meet fellow professionals in a relaxed and welcoming atmosphere.

September's Business After Hours will take place at:

Sunset Grille

14050 Canal A Way 

Perdido Key, FL 32507

Enjoy light hors d'oeuvres, generously provided by our host, as you mingle and expand your network. Be sure to bring your business cards for networking and prize drawings door prize donations are always welcome!
Fees/Admission:

Free for Chamber Members   One of the many benefits of being part of our Chamber!

$5 for Future Members   A great way to explore the benefits of joining.

We can't wait to see you there! Registration is highly encouraged to help our hosts prepare.","Sunset Grille 14050 Canal A Way Perdido Key, FL 32507",2025-11-19T23:00:00+00:00,2025-11-20T01:00:00+00:00,https://business.perdidochamber.com/events/details/november-business-after-hours-2025-38320,e.2644.38320,,,,https://business.perdidochamber.com/events/ical/november-business-after-hours-2025-38320.ics,https://business.perdidochamber.com/events/details/november-business-after-hours-2025-38320?calendarMonth=2025-11-01
Team Trivia at Lillian's Pizza,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-20T01:00:00+00:00,2025-11-20T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-19-2025-39392,e.2644.39392,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-lillian-s-pizza-11-19-2025-39392.ics,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-19-2025-39392?calendarMonth=2025-11-01
Buzz Runners,"All are welcome, no matter your pace! Whether you're a speedy sprinter, steady jogger, or happy walker, this is the perfect way to get outside, meet new friends, and kick off your evening right.

 

Join us for a relaxed 5K run/walk, then stick around for good vibes, cold drinks, and $1 off pints after the run!",Beach Buzz 12700 Gulf Beach Highway,2025-11-20T23:30:00+00:00,2025-11-21T00:30:00+00:00,https://business.perdidochamber.com/events/details/buzz-runners-11-20-2025-39496,e.2644.39496,,,,https://business.perdidochamber.com/events/ical/buzz-runners-11-20-2025-39496.ics,https://business.perdidochamber.com/events/details/buzz-runners-11-20-2025-39496?calendarMonth=2025-11-01
Music Bingo at Perdido Key Sports Bar,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",Perdido Key Sports Bar & Restaurant,2025-11-21T01:00:00+00:00,2025-11-21T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-20-2025-39349,e.2644.39349,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-perdido-key-sports-bar-11-20-2025-39349.ics,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-20-2025-39349?calendarMonth=2025-11-01
Ambassadors of the Key Committee Meeting,"Ambassadors of the Key Committee Meeting

3rd Friday Monthly | 11:30AM | Location Changes Monthly 



Ambassador meetings are held once a month on the 3rd Friday at 11:30 AM at a different member restaurant each month. These meetings provide a great opportunity to connect, share updates, and collaborate on upcoming Chamber initiatives. Each Ambassador is responsible for the purchase of their own meal.



The Ambassadors of the Key serve as the welcoming arm of the Perdido Chamber, focusing on member recruitment, retention, and engagement. This dedicated group of business and individual members acts as the connectors within our chamber community. They work to help members get plugged in by introducing them to fellow business professionals, Chamber events, and valuable resources.



Ambassadors help create a welcoming environment for new and existing members, assist with Chamber-hosted events, and work to increase visibility and engagement. Ambassadors try to ensure that every member feels welcomed, informed, and empowered to make the most of their Chamber membership.



For more information on how to become an Ambassador of the Key, contact Madelyn Bell, Membership Engagement & Events Director at 850.492.4660 or membership@perdidochamber.com.",Location Changes Monthly,2025-11-21T17:30:00+00:00,2025-11-21T18:30:00+00:00,https://business.perdidochamber.com/events/details/ambassadors-of-the-key-committee-meeting-11-21-2025-38873,e.2644.38873,,,,https://business.perdidochamber.com/events/ical/ambassadors-of-the-key-committee-meeting-11-21-2025-38873.ics,https://business.perdidochamber.com/events/details/ambassadors-of-the-key-committee-meeting-11-21-2025-38873?calendarMonth=2025-11-01
Music Bingo at Lillian's Pizza,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-25T01:00:00+00:00,2025-11-25T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-24-2025-39371,e.2644.39371,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-lillian-s-pizza-11-24-2025-39371.ics,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-24-2025-39371?calendarMonth=2025-11-01
Team Trivia at Perdido Key Sports Bar,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",2025-11-26T01:00:00+00:00,2025-11-26T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-25-2025-39129,e.2644.39129,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-perdido-key-sports-bar-11-25-2025-39129.ics,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-25-2025-39129?calendarMonth=2025-11-01
Team Trivia at Lillian's Pizza,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-27T01:00:00+00:00,2025-11-27T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-26-2025-39393,e.2644.39393,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-lillian-s-pizza-11-26-2025-39393.ics,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-26-2025-39393?calendarMonth=2025-11-01
Flora-Bama Thanksgiving Potluck,"Thanksgiving Day - Thursday, November 27th, 2025



We are so thankful each year for the wonderful guests, fantastic team members and amazing surroundings. The Flora-Bama invites you to eat, drink and be thankful at our traditional Thanksgiving Potluck Dinner. The turkey and ham will be provided by the Flora-Bama, and we encourage our patrons to bring a covered dish to share (disposable pans preferred) because that's what the season is all about!

Patrons are encouraged to bring a covered dish at 12 noon and we will begin serving at 1PM.","Flora-Bama Lounge Package & Oyster Bar 17401 Perdido Key Dr. Perdido Key, FL. 32507",2025-11-27T18:00:00+00:00,2025-11-27T22:00:00+00:00,https://business.perdidochamber.com/events/details/flora-bama-thanksgiving-potluck-38849,e.2644.38849,,,,https://business.perdidochamber.com/events/ical/flora-bama-thanksgiving-potluck-38849.ics,https://business.perdidochamber.com/events/details/flora-bama-thanksgiving-potluck-38849?calendarMonth=2025-11-01
Buzz Runners,"All are welcome, no matter your pace! Whether you're a speedy sprinter, steady jogger, or happy walker, this is the perfect way to get outside, meet new friends, and kick off your evening right.

 

Join us for a relaxed 5K run/walk, then stick around for good vibes, cold drinks, and $1 off pints after the run!",Beach Buzz 12700 Gulf Beach Highway,2025-11-27T23:30:00+00:00,2025-11-28T00:30:00+00:00,https://business.perdidochamber.com/events/details/buzz-runners-11-27-2025-39497,e.2644.39497,,,,https://business.perdidochamber.com/events/ical/buzz-runners-11-27-2025-39497.ics,https://business.perdidochamber.com/events/details/buzz-runners-11-27-2025-39497?calendarMonth=2025-11-01
Music Bingo at Perdido Key Sports Bar,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",Perdido Key Sports Bar & Restaurant,2025-11-28T01:00:00+00:00,2025-11-28T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-27-2025-39350,e.2644.39350,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-perdido-key-sports-bar-11-27-2025-39350.ics,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-27-2025-39350?calendarMonth=2025-11-01
Elf Parade,"Downtown Pensacola's Winterfest will kick off the holiday season with its annual Elf Parade on Friday, Nov. 28 (Black Friday)! Led by Santa himself, this free, family-friendly tradition invites kids (and kids-at-heart) to don their elf ears, ugly sweaters, festive costumes and decorated wagons, bikes, skateboards and strollers and join the parade. There will be prizes awarded for the biggest ears, best outfits, best dog(s) in stroller and most creative stroller, skateboard and wagon. Line-up begins at 12:30 p.m. at Baylen and Government Streets, followed by a jolly parade through downtown streets.","Downtown Pensacola, FL",2025-11-28T19:30:00+00:00,2025-11-29T00:00:00+00:00,https://business.perdidochamber.com/events/details/elf-parade-39447,e.2644.39447,,,,https://business.perdidochamber.com/events/ical/elf-parade-39447.ics,https://business.perdidochamber.com/events/details/elf-parade-39447?calendarMonth=2025-11-01
